Id,Coordinates,Spectral Type,Temperature,Vmag,Jmag,RV_Prec(415 +- 35),RV_Prec(500 +- 50),RV_Prec(600 +- 50),RV_Prec(700 +- 50),RV_Prec(800 +- 50),RV_Prec(900 +- 50),RV_Prec(1050 +- 100),RV_Prec(1287.5 +- 137.5),RV_Prec(1602.5 +- 177.5),RV_Prec(2180 +- 200),RV_Prec(370 - 890)
4911306239828325760,undefined,,4902.26513671875,5.860563174533844,NaN,0.8106909445394688,0.4994695155618169,0.8547753334864155,1.271942715148288,1.5359015127115863,1.7727252351632252,1.7531763130769087,2.6322852310827902,1.968694168838655,3.475283798171408,0.332054845541055
4911306239828325632,undefined,,5044.240234375,5.72813984459877,NaN,0.7967897359265002,0.5162644482580737,0.898437828679856,1.3658538261155981,1.6204421449472763,1.8507739127453564,1.9396981965784035,2.767504748780305,2.1397005740432578,3.95202366764849,0.34393883685596954
4503794795019024000,undefined,,4542.21875,7.943171486196518,NaN,0.906975547567127,0.49124006231158973,0.8103362859351886,1.095009470268403,1.4009384794078603,1.651340799722374,1.3240103260775602,2.3598903285002697,1.5609247602898977,2.5235475297826326,0.3176577084766674
4038724053986441856,undefined,,5773.3974609375,5.805398464202881,NaN,0.9984494189724515,0.7562561371722637,1.4192531258026642,2.122077637537916,2.409998135385454,2.5940815047990284,3.0938248950025464,3.7774697729608553,3.133832813191274,7.551482349123641,0.4947824192807565
4912580642524184960,undefined,,6011.64892578125,5.383109092712402,NaN,1.2689321777497475,1.1722783793236475,2.3313430337319465,3.2545854057480876,3.6144495232687177,3.462610154178956,4.146990460944803,4.67171669223673,4.185362108810594,9.68765258314459,0.7145088805670616
4623036865373793408,undefined,,5855.533203125,5.511580467224121,NaN,1.0211653259577818,0.7832899438324916,1.4779202409507282,2.2072622887329043,2.498937481949919,2.6778112115383452,3.223831222170656,3.8912370426559804,3.2458166025858985,7.956942515334941,0.5113435475201794
1234693112077610880,undefined,,4049.166259765625,9.209975299782753,NaN,2.187335263203305,0.5131382985854811,0.6305921211893366,0.6350310717410595,0.9407292002842175,1.4564557553858504,1.268534393406492,2.1605006199490577,1.2551743359010827,1.6474790625194005,0.28350578190718284
1264630412816366720,undefined,,6456.20458984375,4.802299022674561,NaN,9.199633256519615,14.202557425944418,30.96239325433006,37.50545945612281,40.21557489910081,27.792487067098293,30.650824447282222,26.820523795344467,32.52428208467503,48.52039900244219,6.419643043789107
3480332916165099904,undefined,,5481.9853515625,6.304665088653564,NaN,0.9178549031787067,0.6603420026739227,1.211106132533695,1.8198482033113723,2.0944472935896963,2.2970141160055557,2.6325711579185107,3.37383112361367,2.7365218324394656,6.112936849243142,0.4354435475024387
4419140645978987904,undefined,,5166.0869140625,6.895888036379815,NaN,0.8304883154795296,0.5563685429327535,0.9854692841370604,1.492223499439459,1.7523818314203983,1.9749852059738788,2.1325599018715686,2.936276147202916,2.305826216219969,4.553515462604321,0.3697769565241015
1827242816201846144,undefined,,4897.2509765625,7.663595725979805,NaN,0.8120318451510857,0.4993549086719351,0.8541564562810539,1.2694786670158296,1.5340219597175249,1.7710347835374687,1.7471995637695734,2.6284917430277033,1.9630153974450126,3.4620295113565795,0.3319152747443301
2473608009504466688,undefined,,6112.73828125,5.029543399810791,NaN,3.072327174771884,4.135287552041473,8.841876240630345,11.043033651695838,11.937331161671587,8.995081731046003,10.173807149423492,9.708225762875971,10.629466608259428,18.51799178236871,2.05487871121433
5663558453071724288,undefined,,6030.94677734375,4.772147178649902,NaN,1.6131983846091498,1.7379137118301513,3.5741969705966605,4.741391978562532,5.203278868212027,4.518753155279948,5.297503423554532,5.6331809728990665,5.415534875339359,11.373355042349905,0.9839011349549657
1265976524286377856,undefined,,5872.43408203125,5.729347229003906,NaN,1.0258395248263852,0.7888526267835567,1.4899920355493939,2.224790534490167,2.5172383225614956,2.6950400767895606,3.2505823190012992,3.9146466667417132,3.268859244115832,8.040373102165239,0.5147435207383254
5559265690666327168,undefined,,5192.06787109375,6.653335094451904,NaN,0.8376737500734543,0.5649198039370936,1.0040267081916179,1.5191688791666766,1.7805148862871074,2.001470361584543,2.173683153576468,2.972262703929514,2.341248627255309,4.681769531730179,0.37524445828966624
821455861647126656,undefined,,5907.33349609375,4.894427299499512,NaN,1.0354914963380875,0.8003392705660786,1.514919647924658,2.260985427659051,2.5550285829223967,2.730616765171538,3.305821908024885,3.962986292659826,3.3164410706177363,8.212652816813167,0.5217562582612666
1237090738916392704,undefined,,5386.07861328125,4.480482578277588,NaN,0.8913304147155725,0.6287756692963087,1.1426028048913033,1.7203813715746195,1.9905962488838305,2.199246166794334,2.4807677838629707,3.2409894706495437,2.605762680635668,5.639496651241044,0.4156785714833049
5760701787150565888,undefined,,5656.337890625,5.846634864807129,NaN,0.966074788389687,0.7177276511894697,1.335640960041392,2.000672772852549,2.2832420920913656,2.474750221824541,2.9085403356755686,3.6153290611165967,2.974233911186159,6.97362194911434,0.4710629244722555
777254360337133312,undefined,,5763.5869140625,4.866588115692139,NaN,0.9957361608420386,0.7530271357608634,1.4122457442675072,2.1119029195488674,2.399374944978156,2.584080569872052,3.078296537520638,3.7638810586878786,3.1204571233169665,7.503052933857864,0.49279996212045857
714116137767540096,undefined,,5877.3779296875,5.809061527252197,NaN,1.0272068221870476,0.7904798236425269,1.493523278732923,2.229917899592651,2.522591687227726,2.7000798670610933,3.2584075538960002,3.9214944535232124,3.275599681104552,8.064778230055245,0.5157375972205593
