Name,SpT,Temperature,Vmag,Jmag
3288921720025503360,,6154.11,3.087921619415283,
1014058103758571520,,7498.3286,3.1209731101989746,
425040000962559616,,5726.01,3.3200666904449463,
6427464123776727168,,5437.5474,3.364138126373291,
3683687763520080384,,6740.179,3.4332993030548096,
5164707970261890560,,5002.0435,3.465751886367798,
3796442680948579328,,6000.8833,3.468564987182617,
2964000159821218432,,6149.223,3.476823091506958,
2995725777563537792,,6887.405,3.6358559131622314,
1891598193816300544,,6316.102,3.6638712882995605,
1193030490492925824,,6182.6055,3.6944260597229004,
5059348952161258624,,6080.855,3.8014392852783203,
436648129327098496,,5873.7397,3.902639150619507,
5205029672996886016,,6786.9897,3.9097652435302734,
1604859511344724864,,6135.789,3.917229175567627,
5210240327318434304,,6532.6333,3.9498889446258545,
348020482735930112,,6096.4243,3.9661331176757812,
438829629114680704,,6281.219,3.983001232147217,
4468557611984384512,,5204.636,3.9873640537261963,
2756363608023588864,,6149.203,3.999257802963257,
4847957293278177024,,5427.3184,4.063914775848389,
4900108950849461248,,5857.8096,4.07351016998291,
4530744134231683840,,6313.346,4.078641414642334,
6401464693867773568,,6092.6636,4.089133262634277,
1460229442589223424,,5899.0034,4.093278884887695,
1534011998572555776,,5761.42,4.094672203063965,
5087043657197267200,,6483.9487,4.113062381744385,
3263836568394170880,,5905.6396,4.1410932540893555,
3526420114274019456,,6746.5283,4.209556579589844,
3399063235755057792,,5808.179,4.24168586730957,
6412595290592307840,,4560.303,4.322904109954834,
5129338021224785408,,6255.476,4.330868244171143,
1244571953471006720,,6319.2407,4.356020927429199,
2135110401277424384,,6578.421,4.371612071990967,
1384195086792268800,,5748.618,4.424264907836914,
3837697972130323456,,6353.532,4.465012550354004,
1237090738916392704,,5386.0786,4.480482578277588,
5989102478619519616,,6596.695,4.520535469055176,
188771135583573504,,5761.5337,4.525884628295898,
4763906879239461632,,6038.381,4.550013065338135,
853819947756949120,,6066.204,4.673892021179199,
5381537023379295232,,5538.9297,4.701675891876221,
4117290138348536064,,6274.9985,4.7305097579956055,
3407611182744289152,,5655.869,4.732456684112549,
5808612830236138368,,5957.2573,4.743967533111572,
2416611663182821120,,6115.5513,4.763619422912598,
1872046609345556480,,4353.7437,4.7667131423950195,
5663558453071724288,,6030.947,4.772147178649902,
6062166950467100032,,6210.112,4.788322448730469,
348515297330773120,,5777.9346,4.800437927246094,
1264630412816366720,,6456.2046,4.8022990226745605,
6612242034982766848,,6281.1714,4.804226875305176,
4934923028038871296,,5980.5386,4.8279194831848145,
4109030160308317312,,4997.0127,4.8285908699035645,
4109030160308320128,,4991.236,4.831335067749023,
3400292798990117888,,6065.778,4.850188255310059,
777254360337133312,,5763.587,4.866588115692139,
5264749303462961280,,5495.937,4.900140285491943,
3331979901042416512,,6455.563,4.916410446166992,
5593584059914156800,,6421.102,4.940165996551514,
5945941905576552064,,5590.9136,4.942751884460449,
4590758227641991424,,5925.4526,4.947728157043457,
4315804351350378496,,5465.647,4.971371650695801,
4303294039306246656,,6019.515,4.976175308227539,
683184784030475520,,6195.425,4.988862037658691,
96331172942614528,,5092.744,4.999680042266846,
2473608009504466688,,6112.7383,5.029543399810791,
3732539683617410816,,5930.7803,5.039839744567871,
4722135642226902656,,5765.0996,5.07960844039917,
952326504452337792,,5975.6455,5.105545520782471,
4025850731201819392,,5394.317,5.110995292663574,
2043885295914531072,,5844.264,5.174064636230469,
5588607120530408832,,5714.2935,5.194013595581055,
798068905726303232,,5455.0293,5.200430870056152,
746545172372256384,,5759.9775,5.204957485198975,
1333760419707327744,,5630.0605,5.209874629974365,
6018047019138644480,,5723.8506,5.215096950531006,
6508776375901968640,,5780.66,5.230531692504883,
1323427759184545536,,5708.916,5.232800006866455,
3256786534197166208,,6158.534,5.247616767883301,
4745373133284418816,,6006.4995,5.256284236907959,
2835207319109249920,,5662.524,5.283212184906006,
5951165616611763456,,5182.5312,5.301429271697998,
4345775217221821312,,5678.4277,5.327651023864746,
4722111590409480064,,5630.648,5.344615936279297,
3575733210781078016,,5510.1235,5.355077266693115,
6232511606838403968,,4503.0303,5.364036560058594,
4912580642524184960,,6011.649,5.383109092712402,
974887555341533440,,5777.554,5.388160228729248,
5559265690666326016,,5690.858,5.391417026519775,
5291028181119851776,,5886.4585,5.442085266113281,
1872046574983497216,,3889.6328,5.450644493103027,
2552925644460225152,,4859.2896,5.467689037322998,
6847167606385195648,,4978.235,5.481349945068359,
5902750168276592256,,5620.91,5.482170104980469,
4911306239828325632,,5044.24,5.508301734924316,
4623036865373793408,,5855.533,5.511580467224121,
2029433521248546304,,5435.3867,5.552786827087402,
4358031335898505472,,5106.7,5.55355167388916,
3381727613874753536,,5819.5,5.602783679962158,
4911306239828325760,,4902.265,5.625487327575684,
4975284381908412672,,5693.858,5.645046710968018,
1821708351374312064,,5852.927,5.6452460289001465,
2802397960855105920,,5110.9243,5.6543192863464355,
4423865487962417024,,5579.6113,5.7004475593566895,
1265976524286377856,,5872.434,5.729347229003906,
704967037090946688,,5184.4775,5.732680797576904,
6270906415441316224,,6044.928,5.732926368713379,
3478127463341507072,,5225.1025,5.73832368850708,
5726982995343100928,,5361.131,5.755219459533691,
53112944270520832,,5750.9917,5.7566819190979,
1236929488664453376,,4996.135,5.766141414642334,
1521686782461765888,,5841.451,5.803025245666504,
4038724053986441856,,5773.3975,5.805398464202881,
3023711269067191296,,5647.247,5.805881023406982,
714116137767540096,,5877.378,5.809061527252197,
5160075762132996992,,5002.332,5.812265396118164,
1772187382746856320,,5851.937,5.819591999053955,
6009538585839374336,,5540.079,5.833835601806641,
5760701787150565888,,5656.338,5.846634864807129,
2964001014514075520,,4794.6724,5.868165969848633,
2860924621205256704,,5405.125,5.878326892852783,
3211461469444773376,,4626.91,5.886491775512695,
4109034455276324608,,4381.2256,5.889863014221191,
4937000898856156288,,5152.9077,5.893561840057373,
6863535898551993472,,4769.5723,5.908112049102783,
6427244702486210816,,5631.3403,5.91546106338501,
1191518146611956096,,5686.782,5.926571369171143,
823773494718931968,,3978.864,5.9611735343933105,
263916708025623680,,5176.9434,5.990947723388672,
2061876742143320064,,5680.336,6.013729095458984,
6604147121141267712,,4463.109,6.091864585876465,
3654496279558010624,,5583.929,6.0929670333862305,
3724242219117947904,,5303.8096,6.107363700866699,
3957887649746830976,,5539.851,6.114501476287842,
4610177733290768896,,4914.261,6.129807472229004,
5117974602912370432,,5357.897,6.147863864898682,
2046207670631964928,,5305.309,6.1613078117370605,
5640565607657897728,,5207.114,6.168385028839111,
2913411183149615744,,5525.084,6.193913459777832,
4034171629042489088,,5043.2183,6.1985015869140625,
3101923001490347392,,4572.622,6.231057167053223,
3330062833797919744,,5636.9355,6.271036148071289,
5528866839863569024,,4851.4077,6.284585952758789,
3936909723803146368,,4876.54,6.29768180847168,
3812355328621651328,,5365.5444,6.29839563369751,
3480332916165099904,,5481.9854,6.3046650886535645,
5866992641380992256,,4778.8843,6.3545050621032715,
6029992663310612096,,5421.711,6.380115509033203,
4418203587193988480,,5260.9116,6.388939380645752,
1385293808145621504,,5177.202,6.39523983001709,
4634528720388462592,,5367.1675,6.40867280960083,
1237090738916392832,,4244.478,6.430091381072998,
4381250547575102208,,5468.597,6.440524578094482,
6796392812250051712,,5472.4863,6.442749977111816,
1379500756257031808,,5299.8394,6.4611592292785645,
2920772722738017920,,5001.6396,6.468441963195801,
2011251030583236352,,5152.031,6.5370378494262695,
3345968334645285376,,5187.5664,6.538569927215576,
4093301474693288960,,4979.2075,6.5646514892578125,
3487062064765702272,,4537.787,6.578698635101318,
1359938520253565952,,5419.562,6.583667278289795,
5479222240596469632,,5300.3193,6.616180896759033,
5559265690666327168,,5192.068,6.653335094451904,
4852870701505115904,,5304.386,6.703752517700195,
4419140645978987904,,5166.087,6.703805923461914,
4856592239127350400,,5048.038,6.751104354858398,
5038817840251308288,,5375.9287,6.778314590454102,
876370076542359936,,5323.0674,6.77883243560791,
4759543295545939840,,5311.339,6.806275367736816,
5107106033552702208,,4823.174,6.8202104568481445,
3712538708114516736,,5149.093,6.850490093231201,
5835498883232034816,,4986.093,6.866890907287598,
5031808453624044800,,4815.105,6.884860992431641,
3852570413083923072,,4669.3193,6.885495185852051,
3057712223051571200,,4795.7256,6.8898491859436035,
6465749496610128512,,4901.7725,6.894970417022705,
5856411869205581568,,5004.881,6.904045104980469,
1605198298364601088,,4666.703,6.918848991394043,
5274724279107404544,,5015.6987,6.9340410232543945,
6885342959337741184,,5185.343,6.946213722229004,
2348830516542653824,,5230.2456,6.957821369171143,
1807953155988203264,,5359.677,6.959280490875244,
2324785228033780608,,5141.362,6.973323822021484,
1022456139210632064,,3745.384,6.9760260581970215,
1833199729671740800,,4945.5796,7.035947322845459,
4247023886053586304,,4487.138,7.07664155960083,
369092520004831232,,4874.7036,7.092674255371094,
3712538811193759744,,5132.9688,7.112965106964111,
3865002247461685248,,4910.116,7.1133317947387695,
5914096303621755520,,4866.0356,7.1169209480285645,
6093381604489726848,,4876.358,7.1407084465026855,
1176209886733406592,,4759.7764,7.180698394775391,
5970956070030449792,,4640.586,7.19134521484375,
1451450048399808384,,4524.2183,7.2035980224609375,
2636589099125426816,,4905.6895,7.207798957824707,
6673000841376349696,,3588.5205,7.242661476135254,
4780166972587269120,,4421.5454,7.2427825927734375,
4866978844438656768,,4899.634,7.254369735717773,
2396530698208685312,,3828.1167,7.259579181671143,
4364527594192166400,,4311.1157,7.264702320098877,
4187837450005193088,,4866.6045,7.2654948234558105,
6614285855300051840,,4598.2256,7.2989020347595215,
4467355154275146112,,5004.562,7.414200782775879,
6608490501308343168,,4445.959,7.419589996337891,
2904830113367963264,,4791.3335,7.4225544929504395,
1827242816201846144,,4897.251,7.428370952606201,
2163558855915068416,,4818.725,7.431636810302734,
892215482207937152,,4814.082,7.451118469238281,
5170039467784804096,,4505.107,7.465278625488281,
1314438839310796800,,3880.6682,7.486152648925781,
6229442835525861120,,4655.411,7.489461421966553,
3213958769587525888,,4587.147,7.49282169342041,
4224259562941398400,,4810.8853,7.512979030609131,
3655492127855307136,,4893.271,7.514656066894531,
1408029509584967168,,4736.827,7.5214433670043945,
3411339626674506624,,4305.874,7.535820007324219,
3394298532176344960,,4546.193,7.543094158172607,
2436812303124645504,,4884.119,7.5434770584106445,
1743592452563243136,,4604.6973,7.574460029602051,
4467355158571184256,,4965.8535,7.583468437194824,
2145277550935525760,,4069.7224,7.599592685699463,
4503794795019024000,,4542.2188,7.606561183929443,
1408029436569383296,,4738.4966,7.622318267822266,
2322574488107786624,,4759.745,7.629270553588867,
1416124285987232256,,4694.039,7.649184703826904,
