Name,SpT,Temperature,Vmag,Jmag
,,4626.91,5.886491775512695,
,,4381.2256,5.889863014221191,
,,5152.9077,5.893561840057373,
,,4769.5723,5.908112049102783,
,,5631.3403,5.91546106338501,
,,5686.782,5.926571369171143,
,,3978.864,5.9611735343933105,
,,5176.9434,5.990947723388672,
,,5680.336,6.013729095458984,
,,4463.109,6.091864585876465,
,,5583.929,6.0929670333862305,
,,5303.8096,6.107363700866699,
,,5539.851,6.114501476287842,
,,4914.261,6.129807472229004,
,,5357.897,6.147863864898682,
,,5305.309,6.1613078117370605,
,,5207.114,6.168385028839111,
,,5525.084,6.193913459777832,
,,5043.2183,6.1985015869140625,
,,4572.622,6.231057167053223,
,,5636.9355,6.271036148071289,
,,4851.4077,6.284585952758789,
,,4876.54,6.29768180847168,
,,5365.5444,6.29839563369751,
,,5481.9854,6.3046650886535645,
,,4778.8843,6.3545050621032715,
,,5421.711,6.380115509033203,
,,5260.9116,6.388939380645752,
,,5177.202,6.39523983001709,
,,5367.1675,6.40867280960083,
,,4244.478,6.430091381072998,
,,5468.597,6.440524578094482,
,,5472.4863,6.442749977111816,
,,5299.8394,6.4611592292785645,
,,5001.6396,6.468441963195801,
,,5152.031,6.5370378494262695,
,,5187.5664,6.538569927215576,
,,4979.2075,6.5646514892578125,
,,4537.787,6.578698635101318,
,,5419.562,6.583667278289795,
,,5300.3193,6.616180896759033,
,,5192.068,6.653335094451904,
,,5304.386,6.703752517700195,
,,5166.087,6.703805923461914,
,,5048.038,6.751104354858398,
,,5375.9287,6.778314590454102,
,,5323.0674,6.77883243560791,
,,5311.339,6.806275367736816,
,,4823.174,6.8202104568481445,
,,5149.093,6.850490093231201,
,,4986.093,6.866890907287598,
,,4815.105,6.884860992431641,
,,4669.3193,6.885495185852051,
,,4795.7256,6.8898491859436035,
,,4901.7725,6.894970417022705,
,,5004.881,6.904045104980469,
,,4666.703,6.918848991394043,
,,5015.6987,6.9340410232543945,
,,5185.343,6.946213722229004,
,,5230.2456,6.957821369171143,
,,5359.677,6.959280490875244,
,,5141.362,6.973323822021484,
,,3745.384,6.9760260581970215,
,,4945.5796,7.035947322845459,
,,4487.138,7.07664155960083,
,,4874.7036,7.092674255371094,
,,5132.9688,7.112965106964111,
,,4910.116,7.1133317947387695,
,,4866.0356,7.1169209480285645,
,,4876.358,7.1407084465026855,
,,4759.7764,7.180698394775391,
,,4640.586,7.19134521484375,
,,4524.2183,7.2035980224609375,
,,4905.6895,7.207798957824707,
,,3588.5205,7.242661476135254,
,,4421.5454,7.2427825927734375,
,,4899.634,7.254369735717773,
,,3828.1167,7.259579181671143,
,,4311.1157,7.264702320098877,
,,4866.6045,7.2654948234558105,
,,4598.2256,7.2989020347595215,
,,5004.562,7.414200782775879,
,,4445.959,7.419589996337891,
,,4791.3335,7.4225544929504395,
,,4897.251,7.428370952606201,
,,4818.725,7.431636810302734,
,,4814.082,7.451118469238281,
,,4505.107,7.465278625488281,
,,3880.6682,7.486152648925781,
,,4655.411,7.489461421966553,
,,4587.147,7.49282169342041,
,,4810.8853,7.512979030609131,
,,4893.271,7.514656066894531,
,,4736.827,7.5214433670043945,
,,4305.874,7.535820007324219,
,,4546.193,7.543094158172607,
,,4884.119,7.5434770584106445,
,,4604.6973,7.574460029602051,
,,4965.8535,7.583468437194824,
,,4069.7224,7.599592685699463,
,,4542.2188,7.606561183929443,
,,4738.4966,7.622318267822266,
,,4759.745,7.629270553588867,
,,4694.039,7.649184703826904,
,,4413.7607,7.658037185668945,
,,4465.0986,7.672568321228027,
,,4545.7686,7.67617130279541,
,,4658.3945,7.68353271484375,
,,4425.028,7.686758995056152,
,,4214.972,7.691279411315918,
,,3815.0378,7.704111576080322,
,,3869.1812,7.735226631164551,
,,4580.8833,7.743427276611328,
,,4503.621,7.74352502822876,
,,4289.0933,7.745692253112793,
,,4548.9517,7.771414756774902,
,,3738.3154,7.822748184204102,
,,4235.4004,7.846924781799316,
,,3760.6282,7.952531337738037,
,,4507.9497,7.993809700012207,
,,4576.884,8.002314567565918,
,,4076.1396,8.020256996154785,
,,4555.144,8.066553115844727,
,,4334.8286,8.070219993591309,
,,4570.5166,8.074734687805176,
,,3844.5713,8.075447082519531,
,,4036.3137,8.085914611816406,
,,4434.9478,8.086159706115723,
,,4398.7754,8.091019630432129,
,,4192.4834,8.109455108642578,
,,3611.9612,8.196381568908691,
,,4819.093,8.232109069824219,
,,3917.272,8.240460395812988,
,,3906.2532,8.254613876342773,
,,3999.3354,8.26960277557373,
,,4389.5796,8.282655715942383,
,,3997.303,8.291128158569336,
,,3680.8228,8.29611587524414,
,,3874.2908,8.334734916687012,
,,4379.523,8.345873832702637,
,,3739.4382,8.357505798339844,
,,4101.4546,8.362634658813477,
,,3875.68,8.371855735778809,
,,4336.919,8.376395225524902,
,,3987.565,8.386856079101562,
,,3501.5764,8.403359413146973,
,,3826.127,8.416762351989746,
,,3877.1719,8.423979759216309,
,,4372.129,8.457304000854492,
,,3560.909,8.460502624511719,
,,3601.6807,8.467482566833496,
,,4399.5527,8.482868194580078,
,,3885.392,8.49767780303955,
,,3754.776,8.532959938049316,
,,4265.911,8.539438247680664,
,,4179.2197,8.570058822631836,
,,3731.8298,8.636086463928223,
,,4130.81,8.660046577453613,
,,4049.1663,8.71272087097168,
,,3831.6216,8.713563919067383,
,,3899.8958,8.720943450927734,
,,3995.0083,8.729496955871582,
,,3840.6392,8.753118515014648,
,,4357.5933,8.795940399169922,
,,3953.079,8.84362506866455,
,,3905.417,8.8446683883667,
,,3808.5635,8.844958305358887,
,,3655.8152,8.871369361877441,
,,3503.4954,8.878268241882324,
,,3973.3372,8.901265144348145,
,,3989.9343,8.91433048248291,
,,3921.3901,8.943901062011719,
,,4006.3718,8.973732948303223,
